ID,Prob_DAE
99905240,0.014224539
99905241,0.0020022953
99905242,0.9999976
99905243,0.0012495256
99905244,1.5783095e-06
99905245,0.050924096
99905246,0.00094500434
99905247,1.0
99905248,0.0007005652
99905249,0.9994842
99905250,1.0
99905251,0.9911542
99905252,1.0
99905253,7.9561476e-05
99905254,1.0
99905255,0.9999995
99905256,1.0
99905257,0.5037767
99905258,0.7857301
99905259,1.0
99905260,1.7372154e-09
99905261,1.0
99905262,1.790897e-05
99905263,1.0
99905264,1.6648846e-08
99905265,0.96983993
99905266,0.99469227
99905267,0.0004209912
99905268,1.0256869e-05
99905269,0.8679824
99905270,0.0003752382
99905271,4.8875492e-05
99905272,0.9999999
99905273,5.4307097e-08
99905274,1.0
99905275,1.0
99905276,2.5980015e-07
99905277,1.4952514e-07
99905278,1.0450993e-10
99905279,0.78627557
99905280,1.0
99905281,0.9894916
99905282,2.7399508e-08
99905283,5.879987e-08
99905284,1.0
99905285,2.1216874e-05
99905286,0.00020431007
99905287,0.9999902
99905288,0.32446855
99905289,2.4656375e-08
99905290,0.113895915
99905291,0.96516323
99905292,1.0
99905293,1.0520708e-07
99905294,0.99995506
99905295,0.99130636
99905296,3.185084e-07
99905297,1.0
99905298,0.92781526
99905299,0.00014203218
99905300,0.9999833
99905301,1.0
99905302,1.0
99905303,1.0
99905304,0.18318196
99905305,0.00016595269
99905306,1.0
99905307,0.0027755282
99905308,2.5971196e-06
99905309,1.0
99905310,0.35165444
99905311,0.00014784354
99905312,5.3729785e-09
99905313,1.7823885e-07
99905314,0.004844929
99905315,5.4218493e-08
99905316,0.012892741
99905317,0.99999905
99905318,0.9999927
99905319,0.9704302
99905320,0.9801784
99905321,5.825292e-05
99905322,0.9999908
99905323,1.0401634e-06
99905324,4.5049837e-05
99905325,0.00044964472
99905326,0.01518711
99905327,1.0
99905328,0.014144777
99905329,1.0
99905330,0.9999999
99905331,0.9999988
99905332,1.891464e-07
99905333,0.3569106
99905334,0.9999999
99905335,1.0
99905336,0.9999981
99905337,1.0
99905338,0.022726027
99905339,0.044198964
99905340,3.185133e-07
99905341,2.0253365e-06
99905342,0.9999988
99905343,0.9942153
99905344,5.666027e-07
99905345,0.062136587
99905346,0.996549
99905347,0.99985635
99905348,0.99999976
99905349,1.0
99905350,3.0796398e-12
99905351,1.0
99905352,0.0004774466
99905353,0.9999074
99905354,2.287736e-05
99905355,1.2738915e-06
99905356,1.0
99905357,0.99831593
99905358,1.1963469e-13
99905359,1.3982142e-06
99905360,0.9999999
99905361,1.0
99905362,1.0
99905363,7.625832e-12
99905364,0.9999771
99905365,0.99996996
99905366,0.99999976
99905367,0.99805546
99905368,3.8710613e-08
99905369,2.348558e-05
99905370,0.9509741
99905371,2.0031987e-09
99905372,1.0
99905373,1.0
99905374,0.0006491062
99905375,0.99984324
99905376,8.03725e-08
99905377,0.8917002
99905378,0.59804547
99905379,0.851999
99905380,1.0
99905381,0.96859074
99905382,1.0
99905383,0.03531079
99905384,0.9946188
99905385,1.0
99905386,1.0
99905387,1.0
99905388,5.3912845e-07
99905389,0.00012588741
99905390,1.0
99905391,0.9999893
99905392,1.0
99905393,1.0
99905394,1.0
99905395,1.0
99905396,0.0011407993
99905397,1.4995749e-08
99905398,1.5809621e-07
99905399,3.2674987e-07
99905400,3.981681e-08
99905401,1.0
99905402,0.999785
99905403,1.0
99905404,1.0
99905405,0.25280413
99905406,0.0034312585
99905407,0.0018275959
99905408,0.00012454619
99905409,1.0
99905410,0.45846695
99905411,0.99998176
99905412,1.0
99905413,1.0
99905414,1.0
99905415,0.9999821
99905416,1.0
99905417,1.0
99905418,1.3078323e-06
99905419,1.0
99905420,1.0
99905421,0.99999917
99905422,0.9999838
99905423,1.0
99905424,0.00028909775
99905425,0.5413102
99905426,0.9712223
99905427,7.3095174e-07
99905428,0.8534798
99905429,1.0
99905430,1.0
99905431,0.99999976
99905432,0.00080442504
99905433,0.0008184751
99905434,1.1992698e-08
99905435,1.0
99905436,0.9999876
99905437,1.0
99905438,1.0
99905439,1.0
99905440,4.7704094e-07
99905441,7.2266886e-08
99905442,0.06734354
99905443,1.0
99905444,4.1329324e-05
99905445,0.017079072
99905446,0.0008812572
99905447,1.0
99905448,1.0
99905449,1.0
99905450,0.000180432
99905451,3.4976106e-06
99905452,1.0
99905453,0.0013569652
99905454,1.7055067e-09
99905455,6.3559664e-11
99905456,1.0
99905457,1.0
99905458,0.4621352
99905459,1.8725443e-08
99905460,3.1142738e-11
99905461,0.05559122
99905462,0.9999099
99905463,4.0614407e-07
99905464,1.0
99905465,1.0
99905466,1.0
99905467,1.0
99905468,1.0
99905469,2.9265285e-10
99905470,4.547742e-12
99905471,0.9999968
99905472,2.7777944e-05
99905473,0.5440468
99905474,1.0
99905475,1.0
99905476,0.37826005
99905477,0.99820256
99905478,0.7729866
99905479,1.0
99905480,1.983652e-09
99905481,1.0
99905482,1.74015e-06
99905483,1.0
99905484,1.0
99905485,0.9999999
99905486,0.004048147
99905487,0.00012586593
99905488,0.11721942
99905489,0.9956707
99905490,1.0
99905491,5.0808664e-09
99905492,4.110186e-07
99905493,1.0
99905494,6.413052e-08
99905495,1.0
99905496,0.8675915
99905497,1.0
99905498,1.0
99905499,7.798273e-06
99905500,0.94492173
99905501,8.058153e-09
99905502,1.0
99905503,0.0021860527
99905504,2.7473394e-05
99905505,9.998033e-07
99905506,0.0011547178
99905507,0.9999114
99905508,1.0
99905509,1.0
99905510,1.733829e-09
99905511,0.9989723
99905512,0.016290179
99905513,0.20009969
99905514,1.948552e-05
99905515,0.010917976
99905516,0.04233414
99905517,0.66598094
99905518,0.002148062
99905519,8.585791e-05
99905520,0.025719333
99905521,1.0
99905522,0.87940747
99905523,0.45969775
99905524,1.0
99905525,0.7221289
99905526,0.00035382275
99905527,2.0440622e-07
99905528,9.1261745e-06
99905529,0.724028
99905530,0.30052188
99905531,1.0
99905532,1.0
99905533,1.0
99905534,0.002341872
99905535,1.0
99905536,1.0
99905537,1.0
99905538,1.0
99905539,0.009983236
99905540,9.231913e-05
99905541,0.9999988
99905542,1.0
99905543,0.99924755
99905544,0.9999995
99905545,0.60556835
99905546,0.3686985
99905547,2.4994245e-13
99905548,0.08828229
99905549,1.0
99905550,1.0
99905551,1.0
99905552,0.019084675
99905553,1.0
99905554,0.99997866
99905555,1.0
99905556,7.1088766e-07
99905557,4.329667e-06
99905558,8.513078e-11
99905559,1.0
99905560,0.9999981
99905561,0.02986429
99905562,2.1430147e-05
99905563,3.347237e-08
99905564,1.0
99905565,0.99999845
99905566,0.96493226
99905567,0.99996805
99905568,1.7907997e-08
99905569,0.9999999
99905570,1.0
99905571,1.0
99905572,3.3565593e-07
99905573,4.702919e-06
99905574,0.9991616
99905575,1.0
99905576,1.0
99905577,1.0
99905578,3.055952e-07
99905579,0.9999989
99905580,0.4270208
99905581,0.0019589653
99905582,5.455085e-08
99905583,1.0
99905584,1.0
99905585,0.99999964
99905586,1.0
99905587,0.0066987528
99905588,2.7081567e-05
99905589,1.0
99905590,0.0010066024
99905591,1.9977749e-11
99905592,0.14279811
99905593,0.61717254
99905594,1.0
99905595,1.0
99905596,0.9999975
99905597,0.055378165
99905598,0.9982126
99905599,2.900549e-10
99905600,1.0
99905601,1.0
99905602,4.587786e-11
99905603,1.0
99905604,8.8943845e-05
99905605,0.003255699
99905606,0.2403561
99905607,0.12631257
99905608,0.9999987
99905609,1.0
99905610,0.00045028297
99905611,0.021639775
99905612,1.0
99905613,1.0
99905614,0.74177057
99905615,7.486719e-07
99905616,1.0
99905617,0.99999964
99905618,0.82173806
99905619,1.3622002e-07
99905620,0.014476915
99905621,0.0002819096
99905622,1.3224492e-08
99905623,1.2607564e-06
99905624,1.0
99905625,1.0
99905626,0.9999981
99905627,1.0
99905628,0.9998073
99905629,9.029706e-06
99905630,0.7413037
99905631,0.0037426245
99905632,4.2173735e-08
99905633,1.0
99905634,1.0
99905635,0.9991979
99905636,1.0908343e-07
99905637,0.0008247776
99905638,1.0
99905639,0.20424409
99905640,1.0
99905641,0.9965789
99905642,1.0
99905643,0.9999994
99905644,1.0
99905645,0.04311086
99905646,0.99993587
99905647,1.0
99905648,1.0
99905649,0.9992718
99905650,0.9849289
99905651,2.7716537e-10
99905652,1.0
99905653,0.95414555
99905654,0.05104311
99905655,1.5112091e-12
99905656,1.0
99905657,0.3560027
99905658,1.0
99905659,3.5872768e-06
99905660,3.4832397e-07
99905661,0.042153206
99905662,0.016925162
99905663,0.048937578
99905664,0.9972126
99905665,1.0
99905666,4.4914707e-11
99905667,4.1602019e-07
99905668,0.99998367
99905669,0.97733444
99905670,0.8407488
99905671,0.9943381
99905672,1.0
99905673,0.9999716
99905674,0.9910595
99905675,9.287371e-10
99905676,3.9946767e-06
99905677,0.7466336
99905678,4.8803095e-08
99905679,0.13545637
99905680,0.99999964
99905681,0.99999833
99905682,3.0622247e-13
99905683,0.9949156
99905684,6.682664e-07
99905685,1.0
99905686,0.99999964
99905687,1.0
99905688,3.2560303e-05
99905689,1.0
99905690,1.0
99905691,0.99466246
99905692,0.0006381469
99905693,2.4861562e-08
99905694,1.0
99905695,1.0
99905696,1.0
99905697,0.9999999
99905698,1.614616e-08
99905699,1.0
99905700,2.7275573e-06
99905701,0.13546999
99905702,0.16800916
99905703,1.0
99905704,0.0010166498
99905705,0.0010409534
99905706,1.0
99905707,1.0
99905708,0.9998462
99905709,1.791124e-05
99905710,0.007204472
99905711,9.533592e-06
99905712,4.8473197e-05
99905713,1.0
99905714,2.0536993e-07
99905715,0.10437027
99905716,1.0112955e-06
99905717,0.9349201
99905718,1.0
99905719,5.003962e-10
99905720,0.1211205
99905721,4.864209e-07
99905722,1.4330232e-05
99905723,1.0
99905724,1.0
99905725,0.6247565
99905726,0.9825064
99905727,0.99999464
99905728,1.0
99905729,0.9835706
99905730,0.00027907465
99905731,0.4337371
99905732,0.18382983
99905733,0.99622655
99905734,0.0004937384
99905735,0.90394074
99905736,0.9999838
99905737,0.9999932
99905738,1.2702639e-09
99905739,1.3510926e-10
99905740,1.0
99905741,2.1320398e-07
99905742,0.059127934
99905743,0.9999995
99905744,0.16908424
99905745,1.0
99905746,0.004536168
99905747,1.0
99905748,1.0234216e-07
99905749,0.99997866
99905750,4.4237076e-08
99905751,1.4777848e-06
99905752,1.0
99905753,0.12926506
99905754,1.0
99905755,6.6445666e-10
99905756,0.99911636
99905757,1.0
99905758,1.8949606e-06
99905759,1.0
99905760,1.3174313e-06
99905761,0.9995234
99905762,1.0
99905763,9.402729e-05
99905764,0.5866362
99905765,0.00044096552
99905766,0.9999999
99905767,1.0
99905768,2.1742939e-13
99905769,0.97457755
99905770,5.2787453e-07
99905771,0.36788878
99905772,0.9902895
99905773,0.00034734563
99905774,0.19931614
99905775,0.00012524099
99905776,1.0
99905777,2.2779583e-09
99905778,1.0
99905779,0.00068940554
99905780,0.29931825
99905781,8.146691e-07
99905782,0.0023432025
99905783,3.0226575e-11
99905784,5.0743576e-05
99905785,0.9999999
99905786,1.0506471e-07
99905787,1.1397899e-08
99905788,2.1524713e-05
99905789,1.0
99905790,1.5729974e-07
99905791,0.00066596124
99905792,1.8707184e-05
99905793,0.0010383764
99905794,0.019730004
99905795,0.9996352
99905796,0.9999876
99905797,4.9680575e-06
99905798,0.9999994
99905799,0.96282834
99905800,0.012726524
99905801,0.07385612
99905802,2.5139281e-11
99905803,1.0
99905804,0.0064411745
99905805,1.0
99905806,1.05175335e-08
99905807,1.0
99905808,1.0
99905809,4.6850258e-07
99905810,1.0521992e-11
99905811,0.99999964
99905812,5.2773004e-07
99905813,5.7113007e-06
99905814,0.0008163856
99905815,2.1802166e-06
99905816,1.0
99905817,0.9998698
99905818,0.031324293
99905819,0.2942477
99905820,0.4065616
99905821,1.0
99905822,0.00070217473
99905823,1.8294277e-05
99905824,0.00037336932
99905825,0.99998915
99905826,1.0545551e-05
99905827,1.0
99905828,1.0
99905829,0.00010530758
99905830,0.99706715
99905831,1.0
99905832,1.06811235e-08
99905833,1.0
99905834,1.0
99905835,1.0
99905836,1.17053205e-05
99905837,0.99999964
99905838,1.0
99905839,0.99776626
99905840,1.0
99905841,8.680574e-06
99905842,0.00026579888
99905843,0.10433099
99905844,0.9998684
99905845,0.44755045
99905846,0.0017106802
99905847,3.910209e-10
99905848,2.9670322e-12
99905849,1.0
99905850,1.0
99905851,1.0
99905852,1.0
99905853,4.6286285e-08
99905854,1.0
99905855,0.8103894
99905856,0.9089011
99905857,0.9696693
99905858,1.4634817e-05
99905859,1.0
99905860,1.0
99905861,7.789328e-09
99905862,0.64593935
99905863,0.036268942
99905864,1.0
99905865,1.0
99905866,1.0
99905867,0.9999999
99905868,1.0
99905869,1.0
99905870,1.4691018e-05
99905871,0.99997365
99905872,1.0621745e-11
99905873,0.99991524
99905874,0.21014547
99905875,3.0438012e-05
99905876,1.2546609e-06
99905877,0.9998628
99905878,0.9999876
99905879,1.0
99905880,9.226417e-06
99905881,0.99999726
99905882,0.00012122267
99905883,1.0
99905884,1.0
99905885,0.99809104
99905886,2.6975477e-09
99905887,0.9661912
99905888,0.9999275
99905889,1.0
99905890,1.0
99905891,0.99999523
99905892,0.71803594
99905893,8.133584e-05
99905894,1.0
99905895,2.9694268e-12
99905896,0.9988887
99905897,0.9545682
99905898,1.0
99905899,0.14636324
99905900,0.32229424
99905901,1.0487532e-05
99905902,1.0
99905903,1.0
99905904,0.0027546694
99905905,1.0
99905906,0.23464987
99905907,0.007342691
99905908,3.927476e-07
99905909,2.913118e-10
99905910,5.609649e-06
99905911,0.99999285
99905912,0.95465916
99905913,0.99998176
99905914,1.0
99905915,0.99999905
99905916,1.0
99905917,0.0002605747
99905918,0.99999666
99905919,1.0
99905920,0.21408227
99905921,3.8827525e-07
99905922,1.0
99905923,1.0
99905924,0.99988556
99905925,1.0
99905926,1.0
99905927,0.0010146792
99905928,0.0069312397
99905929,7.0189236e-07
99905930,1.0
99905931,6.1092804e-05
99905932,5.209021e-06
99905933,7.7462575e-13
99905934,0.9987123
99905935,0.24903192
99905936,1.0
99905937,0.5195309
99905938,1.0
99905939,0.15471582
99905940,1.0
99905941,1.0
99905942,0.99998355
99905943,1.0
99905944,7.2187645e-06
99905945,1.1878845e-06
99905946,0.11955362
99905947,3.1271593e-08
99905948,0.9999391
99905949,0.00034721816
99905950,1.0
99905951,1.0
99905952,0.00035090762
99905953,1.2268663e-09
99905954,0.9998524
99905955,0.99936384
99905956,0.15368135
99905957,1.0
99905958,1.0
99905959,0.039989006
99905960,0.9999864
99905961,4.2333713e-08
99905962,1.0
99905963,1.0
99905964,1.0
99905965,2.2198064e-06
99905966,3.8505168e-05
99905967,1.0
99905968,1.4216e-09
99905969,0.9786154
99905970,0.8941767
99905971,0.9999995
99905972,0.16665323
99905973,1.0
99905974,1.0
99905975,3.018937e-06
99905976,7.302321e-05
99905977,3.0037853e-10
99905978,7.67825e-10
99905979,0.0018467007
99905980,1.0
99905981,1.7804172e-05
99905982,1.0
99905983,6.510334e-07
99905984,4.2201172e-08
99905985,0.008028317
99905986,1.0
99905987,0.995626
99905988,0.00012446736
99905989,7.94302e-09
99905990,0.00036871125
99905991,1.0
99905992,0.0023283395
99905993,0.07513712
99905994,1.1776573e-06
99905995,0.9964089
99905996,0.99999475
99905997,3.5954887e-05
99905998,0.00069927284
99905999,0.9999994
99906000,1.0148954e-06
99906001,1.0
99906002,1.0
99906003,1.0
99906004,0.99999774
99906005,1.0
99906006,0.69165444
99906007,0.9999987
99906008,0.9998779
99906009,1.0
99906010,0.0013035142
99906011,0.0011410335
99906012,7.3990385e-08
99906013,0.97642034
99906014,1.4293104e-07
99906015,0.6247626
99906016,1.0
99906017,0.99999297
99906018,1.0
99906019,1.0
99906020,0.00016387264
99906021,1.0
99906022,1.0
99906023,0.99999475
99906024,1.0
99906025,1.0
99906026,2.5791023e-05
99906027,2.640326e-07
99906028,0.07511023
99906029,0.11310716
99906030,0.99907196
99906031,0.0030088697
99906032,0.0024172373
99906033,0.99922156
99906034,2.0463203e-08
99906035,0.0043502213
99906036,2.4993152e-09
99906037,0.9912956
99906038,1.0
99906039,1.0
99906040,0.9545227
99906041,0.0039684833
99906042,1.0
99906043,1.0
99906044,1.5050556e-09
99906045,1.0
99906046,1.0
99906047,0.007905478
99906048,0.7946691
99906049,0.99999666
99906050,0.047586337
99906051,0.7839312
99906052,0.047156263
99906053,1.0
99906054,0.9999999
99906055,0.9999999
99906056,0.23889416
99906057,9.968786e-06
99906058,1.0
99906059,3.455913e-05
99906060,5.514474e-08
99906061,0.24038628
99906062,0.9845686
99906063,6.8145454e-07
99906064,1.0
99906065,1.0
99906066,1.0
99906067,1.0
99906068,7.199656e-05
99906069,1.0
99906070,4.4536166e-09
99906071,6.450246e-08
99906072,0.14949477
99906073,1.0
99906074,0.9999964
99906075,0.0014155309
99906076,0.3047827
99906077,1.0
99906078,0.1118851
99906079,1.0
99906080,0.9920895
99906081,0.99999595
99906082,1.0
99906083,1.0
99906084,0.98945224
99906085,2.8606002e-05
99906086,0.73130506
99906087,1.0
99906088,2.0998425e-07
99906089,0.9999764
99906090,1.0
99906091,0.15786098
99906092,1.0
99906093,1.0
99906094,0.00017075974
99906095,1.0
99906096,1.0
99906097,0.9939114
99906098,0.9999999
99906099,1.0
99906100,1.0
99906101,1.0
99906102,1.0
99906103,0.86317426
99906104,1.0
99906105,0.00017152967
99906106,0.9971734
99906107,0.13092208
99906108,0.30381486
99906109,0.47644842
99906110,0.99999845
99906111,0.9989801
99906112,7.658889e-09
99906113,1.0
99906114,6.3626044e-07
99906115,0.07245517
99906116,9.1348215e-07
99906117,1.6576352e-05
99906118,0.066165484
99906119,1.0
99906120,0.002360341
99906121,1.0
99906122,1.0
99906123,2.0121591e-07
99906124,0.997519
99906125,1.0
99906126,0.9999999
99906127,1.14608e-10
99906128,1.0
99906129,1.4279372e-09
99906130,1.0
99906131,0.7620053
99906132,1.0
99906133,0.9994134
99906134,0.11545333
99906135,0.010867028
99906136,1.1520133e-07
99906137,1.0
99906138,0.99999976
99906139,9.7381066e-15
99906140,7.947505e-09
99906141,1.0
99906142,1.0
99906143,0.0011208236
99906144,3.2917426e-06
99906145,0.040562965
99906146,1.1215807e-05
99906147,1.0
99906148,2.7201095e-05
99906149,0.00016157831
99906150,2.5741135e-06
99906151,1.0
99906152,0.00015424965
99906153,0.086398855
99906154,1.0
99906155,1.0
99906156,5.444516e-06
99906157,6.349403e-05
99906158,1.0
99906159,0.007603354
99906160,2.007988e-09
99906161,6.188409e-05
99906162,2.3676616e-10
99906163,9.78645e-10
99906164,0.9999982
99906165,1.0
99906166,3.2411788e-06
99906167,0.028425273
99906168,5.7969423e-06
99906169,1.0
99906170,0.9948908
99906171,0.0011406825
99906172,0.003212246
99906173,9.2429946e-05
99906174,0.00012936386
99906175,0.00039365326
99906176,1.0
99906177,1.3950333e-07
99906178,0.00024482826
99906179,0.013491192
99906180,1.0
99906181,1.0
99906182,1.0
99906183,1.0
99906184,1.0
99906185,3.3348277e-07
99906186,2.8310163e-08
99906187,0.00013567336
99906188,1.0
99906189,0.7580831
99906190,0.68869746
99906191,0.3374228
99906192,0.9999995
99906193,1.0
99906194,1.0
99906195,1.0
99906196,0.9999999
99906197,1.0
99906198,1.0
99906199,7.252738e-07
99906200,7.7420805e-07
99906201,1.0
99906202,1.3666882e-07
99906203,9.5682135e-06
99906204,1.0
99906205,1.4317607e-13
99906206,1.0
99906207,0.9999809
99906208,0.99999714
99906209,0.9999894
99906210,3.482662e-07
99906211,1.0
99906212,1.0
99906213,0.09469115
99906214,0.008567164
99906215,0.67139196
99906216,1.0
99906217,1.1201462e-06
99906218,1.0
99906219,2.2812417e-06
99906220,3.3486791e-09
99906221,1.0
99906222,0.9999987
99906223,1.8465294e-05
99906224,0.0003446251
99906225,1.0
99906226,1.0
99906227,0.021360816
99906228,1.0
99906229,0.0013154272
99906230,3.0479148e-06
99906231,4.7389362e-06
99906232,0.0015764191
99906233,1.0
99906234,2.1204908e-06
99906235,1.0
99906236,5.612491e-06
99906237,1.0
99906238,0.98950666
99906239,0.9930521
99906240,0.9995535
99906241,1.0
99906242,0.9999336
99906243,1.0
99906244,0.0026075556
99906245,0.27236214
99906246,1.0
99906247,1.0
99906248,0.9999995
99906249,0.0007006837
99906250,1.6512373e-05
99906251,0.99987876
99906252,1.2260303e-06
99906253,1.0
99906254,0.9999999
99906255,0.9876152
99906256,0.058914617
99906257,0.99991226
99906258,1.0
99906259,1.0
99906260,5.8781545e-05
99906261,0.20693454
99906262,0.99999833
99906263,0.0068232473
99906264,0.9999999
99906265,9.305404e-05
99906266,1.0
99906267,0.3100432
99906268,7.442288e-06
99906269,1.0
99906270,0.99965656
99906271,2.2032507e-08
99906272,1.0
99906273,1.0
99906274,1.0
99906275,1.0
99906276,1.0
99906277,0.9999999
99906278,0.000357956
99906279,1.0
99906280,1.0
99906281,1.0
99906282,0.9999999
99906283,0.19924617
99906284,0.00029431863
99906285,1.2590797e-11
99906286,1.0
99906287,2.238069e-05
99906288,0.00018613185
99906289,0.8032243
99906290,2.6893253e-05
99906291,0.0018323654
99906292,1.0
99906293,0.99999976
99906294,0.6517538
99906295,0.067076966
99906296,0.027073773
99906297,1.0
99906298,0.0009526886
99906299,0.0018211104
99906300,1.877679e-07
99906301,0.025417496
99906302,0.26087376
99906303,1.0
99906304,1.0
99906305,0.9781399
99906306,0.9999994
99906307,2.742978e-05
99906308,1.0
99906309,1.0
99906310,0.000115277355
99906311,1.0
99906312,9.85278e-06
99906313,7.582926e-09
99906314,1.0
99906315,0.1595842
99906316,1.0
99906317,1.0
99906318,0.0016479571
99906319,1.0
99906320,1.2329733e-08
99906321,1.0
99906322,0.71802384
99906323,0.99999917
99906324,5.203189e-05
99906325,0.16202457
99906326,7.944521e-07
99906327,1.0
99906328,0.9992236
99906329,1.0045112e-08
99906330,1.0
99906331,8.000311e-09
99906332,0.99999845
99906333,0.93599635
99906334,0.0034639584
99906335,2.2018728e-08
99906336,0.70993227
99906337,0.115057565
99906338,0.9999794
99906339,0.9999938
99906340,0.9999938
99906341,1.0
99906342,1.0
99906343,1.0
99906344,1.0
99906345,2.7345422e-08
99906346,0.9999404
99906347,3.5226169e-09
99906348,5.0532083e-08
99906349,1.0
99906350,1.17121665e-07
99906351,0.09208499
99906352,9.799983e-06
99906353,2.0067974e-09
99906354,0.015742082
99906355,0.00040119622
99906356,1.0
99906357,5.824428e-10
99906358,0.005268159
99906359,2.5151727e-09
99906360,2.8174123e-05
99906361,0.3622017
99906362,4.1142734e-09
99906363,1.0
99906364,3.452585e-07
99906365,0.25394672
99906366,1.0
99906367,0.028672816
99906368,0.9999999
99906369,0.9999913
99906370,4.186037e-06
99906371,1.0
99906372,1.0
99906373,0.9999999
99906374,1.0
99906375,1.0
99906376,1.0
99906377,0.00080910075
99906378,0.9999999
99906379,1.0
99906380,0.02523093
99906381,1.0
99906382,0.99999976
99906383,4.893125e-06
99906384,7.822964e-07
99906385,0.92763716
99906386,0.041612454
99906387,0.9039443
99906388,2.2271998e-07
99906389,4.122503e-06
99906390,7.370087e-10
99906391,0.008676331
99906392,0.9997545
99906393,2.963229e-06
99906394,3.97354e-08
99906395,0.9999999
99906396,1.0
99906397,1.0
99906398,2.5080513e-07
99906399,1.0
99906400,1.0
99906401,1.0
99906402,0.00038543274
99906403,1.0
99906404,7.030829e-05
99906405,0.825479
99906406,1.0
99906407,1.0
99906408,7.935751e-09
99906409,5.9860406e-05
99906410,0.7346646
99906411,1.3766145e-06
99906412,1.0
99906413,1.0
99906414,9.871601e-10
99906415,0.009635431
99906416,0.99999964
99906417,3.0936282e-12
99906418,0.15641022
99906419,2.3006332e-05
99906420,1.0
99906421,1.0
99906422,0.17920783
99906423,1.0
99906424,7.651291e-07
99906425,3.4279245e-05
99906426,1.0
99906427,0.77635807
99906428,4.0986814e-07
99906429,5.4660068e-06
99906430,0.00040568787
99906431,0.9999455
99906432,1.3589863e-09
99906433,0.9066728
99906434,1.0213526e-07
99906435,0.8942276
99906436,1.0
99906437,1.7029759e-06
99906438,0.9999999
99906439,0.00022750643
99906440,1.8808943e-09
99906441,0.05773733
99906442,1.0
99906443,1.0
99906444,1.0
99906445,1.0
99906446,0.01948968
99906447,0.99998605
99906448,1.0393206e-06
99906449,0.000154606
99906450,2.057113e-06
99906451,0.8996143
99906452,0.9999081
99906453,1.1190049e-08
99906454,0.012084891
99906455,5.0284027e-05
99906456,0.78262496
99906457,1.0
99906458,1.0
99906459,2.1036028e-09
99906460,1.0
99906461,0.0056141317
99906462,1.0
99906463,3.711561e-12
99906464,0.98366433
99906465,1.0
99906466,2.4356757e-05
99906467,0.0063353754
99906468,1.0
99906469,4.773178e-05
99906470,0.932005
99906471,1.0
99906472,0.5143397
99906473,0.9999393
99906474,0.9999999
99906475,0.001611586
99906476,1.0
99906477,0.017183391
99906478,0.52289903
99906479,2.628853e-10
99906480,1.7984385e-06
99906481,0.07711863
99906482,0.9999994
99906483,1.0
99906484,5.380362e-09
99906485,1.0
99906486,1.2216746e-06
99906487,0.9999968
99906488,0.05415437
99906489,0.9994523
99906490,0.07721383
99906491,1.1562212e-05
99906492,1.0
99906493,0.4858242
99906494,1.0
99906495,0.0017798634
99906496,3.1481543e-11
99906497,1.0
99906498,0.99999976
99906499,0.8802584
99906500,1.0
99906501,3.270503e-08
99906502,5.4721088e-05
99906503,0.97786045
99906504,1.3713087e-07
99906505,0.005930473
99906506,0.0038659188
99906507,1.0
99906508,1.0
99906509,1.0
99906510,1.6060027e-07
99906511,0.99999166
99906512,1.8495294e-07
99906513,0.9999819
99906514,0.86440134
99906515,0.0020424654
99906516,0.99999976
99906517,0.9999999
99906518,1.0
99906519,1.0
99906520,0.4746457
99906521,1.0
99906522,0.9999999
99906523,0.9999968
99906524,7.912809e-06
99906525,6.947386e-07
99906526,0.0020576692
99906527,1.0
99906528,6.58388e-08
99906529,8.811297e-08
99906530,1.0
99906531,6.109945e-05
99906532,1.5685703e-08
99906533,1.0
99906534,3.0280212e-09
99906535,1.0
99906536,2.4115408e-08
99906537,1.0
99906538,2.112103e-06
99906539,1.0
99906540,0.99999964
99906541,0.99998677
99906542,0.9991548
99906543,1.6704117e-06
99906544,1.0
99906545,0.63693523
99906546,0.6717498
99906547,0.99996555
99906548,1.0
99906549,3.175903e-05
99906550,1.1807966e-07
99906551,0.914321
99906552,0.9128683
99906553,0.5076207
99906554,1.0
99906555,1.436904e-07
99906556,0.37454185
99906557,1.0
99906558,2.9078921e-05
99906559,0.99998283
99906560,0.094090894
99906561,4.970342e-08
99906562,0.06878072
99906563,0.000103830054
99906564,0.007884099
99906565,1.6031635e-08
99906566,1.0
99906567,7.7444965e-06
99906568,1.4822632e-06
99906569,0.91665053
99906570,0.9975291
99906571,0.99999905
99906572,1.0
99906573,8.4751696e-07
99906574,0.002028803
99906575,0.99479467
99906576,6.3795227e-09
99906577,0.9999999
99906578,0.99642783
99906579,1.0
99906580,1.5282072e-07
99906581,1.0
99906582,0.00014887765
99906583,0.9999999
99906584,0.9993461
99906585,4.3519175e-09
99906586,0.26825586
99906587,6.859941e-08
99906588,1.0
99906589,9.34257e-05
99906590,1.0
99906591,0.9999995
99906592,1.0
99906593,1.0
99906594,5.7274015e-06
99906595,0.6024439
99906596,0.9840105
99906597,0.1490303
99906598,0.99996865
99906599,0.9999807
99906600,0.00014320086
99906601,1.0
99906602,0.0071189846
99906603,0.9999262
99906604,1.0
99906605,4.983913e-07
99906606,2.747364e-06
99906607,0.99999785
99906608,1.2959724e-09
99906609,0.09205364
99906610,1.0
99906611,0.0010533516
99906612,0.0015088589
99906613,1.0
99906614,1.0
99906615,1.0
99906616,1.0
99906617,1.0
99906618,1.0
